move_id,detected_at,market_id,asset,window,move_start,initial_move,duration_so_far_sec,acceleration_so_far,elapsed_at_detect,direction,entry_ask_at_detect,volatility_at_detect,outcome_ready,move_end,move_duration_sec,max_continuation,max_reversal,time_to_reversal_sec,final_direction,resolution,schema_version,collector_version
4316293@1788834155,2026-09-08T02:22:35.864449+00:00,4316293,SOL,5m,2026-09-08T02:20:00+00:00,0.000672,155.9,,0.5195,UP,0.97,,1,2026-09-08T02:25:00+00:00,144.1,0.002495,0.000672,,UP,CONTINUED,2,0.1.0
4316294@1788834155,2026-09-08T02:22:35.864449+00:00,4316294,XRP,5m,2026-09-08T02:20:00+00:00,0.00057,155.9,,0.5195,UP,0.93,,1,2026-09-08T02:25:00+00:00,144.1,0.002066,0.00057,,UP,CONTINUED,2,0.1.0
4316292@1788834170,2026-09-08T02:22:50.864576+00:00,4316292,BTC,5m,2026-09-08T02:20:00+00:00,0.000638,170.9,,0.5695,UP,0.99,,1,2026-09-08T02:25:00+00:00,129.1,0.001817,0.000638,,UP,CONTINUED,2,0.1.0
4316295@1788834170,2026-09-08T02:22:50.864576+00:00,4316295,ETH,5m,2026-09-08T02:20:00+00:00,0.000862,170.9,,0.5695,UP,,,1,2026-09-08T02:25:00+00:00,129.1,0.003055,0.000862,,UP,CONTINUED,2,0.1.0
4316184@1788834125,2026-09-08T02:22:05.864184+00:00,4316184,SOL,15m,2026-09-08T02:15:00+00:00,0.00072,425.9,,0.4732,UP,0.78,,1,2026-09-08T02:30:00+00:00,474.1,0.002831,-0.001584,390.003317,DOWN,REVERSED,2,0.1.0
4316188@1788834125,2026-09-08T02:22:05.864184+00:00,4316188,XRP,15m,2026-09-08T02:15:00+00:00,0.000713,425.9,,0.4732,UP,0.81,,1,2026-09-08T02:30:00+00:00,474.1,0.002423,-0.001568,390.003317,DOWN,REVERSED,2,0.1.0
4316180@1788834170,2026-09-08T02:22:50.864576+00:00,4316180,ETH,15m,2026-09-08T02:15:00+00:00,0.000888,470.9,,0.5232,UP,0.89,,1,2026-09-08T02:30:00+00:00,429.1,0.003081,-0.001433,345.002925,DOWN,REVERSED,2,0.1.0
4316189@1788834170,2026-09-08T02:22:50.864576+00:00,4316189,BTC,15m,2026-09-08T02:15:00+00:00,0.00052,470.9,,0.5232,UP,0.8,,1,2026-09-08T02:30:00+00:00,429.1,0.001699,-0.001208,345.002925,DOWN,REVERSED,2,0.1.0
4316561@1788834425,2026-09-08T02:27:05.866743+00:00,4316561,XRP,5m,2026-09-08T02:25:00+00:00,-0.001245,125.9,,0.4196,DOWN,0.97,,1,2026-09-08T02:30:00+00:00,174.1,-0.003025,-0.00089,,DOWN,CONTINUED,2,0.1.0
4316562@1788834425,2026-09-08T02:27:05.866743+00:00,4316562,ETH,5m,2026-09-08T02:25:00+00:00,-0.00131,125.9,,0.4196,DOWN,0.98,,1,2026-09-08T02:30:00+00:00,174.1,-0.003617,-0.001182,,DOWN,CONTINUED,2,0.1.0
4316565@1788834425,2026-09-08T02:27:05.866743+00:00,4316565,SOL,5m,2026-09-08T02:25:00+00:00,-0.001101,125.9,,0.4196,DOWN,0.97,,1,2026-09-08T02:30:00+00:00,174.1,-0.003687,-0.00091,,DOWN,CONTINUED,2,0.1.0
4316567@1788834425,2026-09-08T02:27:05.866743+00:00,4316567,BTC,5m,2026-09-08T02:25:00+00:00,-0.000768,125.9,,0.4196,DOWN,0.97,,1,2026-09-08T02:30:00+00:00,174.1,-0.00251,-0.000659,,DOWN,CONTINUED,2,0.1.0
4316648@1788834725,2026-09-08T02:32:05.869316+00:00,4316648,XRP,5m,2026-09-08T02:30:00+00:00,0.000643,125.9,,0.4196,UP,0.45,,1,2026-09-08T02:35:00+00:00,174.1,0.000643,-0.001071,30.000243,DOWN,REVERSED,2,0.1.0
4316658@1788834725,2026-09-08T02:32:05.869316+00:00,4316658,SOL,5m,2026-09-08T02:30:00+00:00,0.000625,125.9,,0.4196,UP,0.36,,1,2026-09-08T02:35:00+00:00,174.1,0.000625,-0.001298,30.000243,DOWN,REVERSED,2,0.1.0
4316650@1788834815,2026-09-08T02:33:35.870039+00:00,4316650,ETH,5m,2026-09-08T02:30:00+00:00,-0.000507,215.9,0.0128,0.7196,DOWN,0.98,0.00026773,1,2026-09-08T02:35:00+00:00,84.1,-0.001084,-0.000363,,DOWN,CONTINUED,2,0.1.0
4316661@1788834860,2026-09-08T02:34:20.870450+00:00,4316661,BTC,5m,2026-09-08T02:30:00+00:00,-0.000544,260.9,0.3628,0.8696,DOWN,,0.00016979,1,2026-09-08T02:35:00+00:00,39.1,-0.000595,-0.000544,,DOWN,CONTINUED,2,0.1.0
4316700@1788835025,2026-09-08T02:37:05.871794+00:00,4316700,SOL,5m,2026-09-08T02:35:00+00:00,-0.000818,125.9,,0.4196,DOWN,0.8,,1,2026-09-08T02:40:00+00:00,174.1,-0.001203,-0.000337,,DOWN,CONTINUED,2,0.1.0
