move_id,detected_at,market_id,asset,window,move_start,initial_move,duration_so_far_sec,acceleration_so_far,elapsed_at_detect,direction,entry_ask_at_detect,volatility_at_detect,outcome_ready,move_end,move_duration_sec,max_continuation,max_reversal,time_to_reversal_sec,final_direction,resolution,schema_version,collector_version
4934763@1790389331,2026-09-26T02:22:11.276956+00:00,4934763,XRP,5m,2026-09-26T02:20:00+00:00,-0.001336,131.3,,0.4376,DOWN,0.94,,1,2026-09-26T02:25:00+00:00,168.7,-0.001717,-0.000572,,DOWN,CONTINUED,2,0.1.0
4934768@1790389331,2026-09-26T02:22:11.276956+00:00,4934768,SOL,5m,2026-09-26T02:20:00+00:00,-0.001393,131.3,,0.4376,DOWN,,,1,2026-09-26T02:25:00+00:00,168.7,-0.001721,-0.000737,,DOWN,CONTINUED,2,0.1.0
4934769@1790389331,2026-09-26T02:22:11.276956+00:00,4934769,BTC,5m,2026-09-26T02:20:00+00:00,-0.000656,131.3,,0.4376,DOWN,0.98,,1,2026-09-26T02:25:00+00:00,168.7,-0.000859,-0.00028,,DOWN,CONTINUED,2,0.1.0
4934767@1790389496,2026-09-26T02:24:56.278354+00:00,4934767,ETH,5m,2026-09-26T02:20:00+00:00,-0.000679,296.3,1.0735,0.9876,DOWN,,0.00011219,1,2026-09-26T02:25:00+00:00,3.7,-0.000679,-0.000679,,DOWN,CONTINUED,2,0.1.0
4934786@1790389931,2026-09-26T02:32:11.281975+00:00,4934786,SOL,5m,2026-09-26T02:30:00+00:00,0.000699,131.3,,0.4376,UP,0.5,,1,2026-09-26T02:35:00+00:00,168.7,0.001357,4.1e-05,,UP,CONTINUED,2,0.1.0
4934790@1790390081,2026-09-26T02:34:41.283238+00:00,4934790,XRP,5m,2026-09-26T02:30:00+00:00,0.000892,281.3,2.4301,0.9376,UP,0.01,0.00031737,1,2026-09-26T02:35:00+00:00,18.7,0.000892,0.000765,,UP,CONTINUED,2,0.1.0
4934793@1790390081,2026-09-26T02:34:41.283238+00:00,4934793,ETH,5m,2026-09-26T02:30:00+00:00,0.000583,281.3,0.8415,0.9376,UP,,0.00013455,1,2026-09-26T02:35:00+00:00,18.7,0.000583,0.000513,,UP,CONTINUED,2,0.1.0
4934845@1790390231,2026-09-26T02:37:11.284511+00:00,4934845,ETH,5m,2026-09-26T02:35:00+00:00,-0.000579,131.3,,0.4376,DOWN,0.95,,1,2026-09-26T02:40:00+00:00,168.7,-0.000765,-6.3e-05,,DOWN,CONTINUED,2,0.1.0
4934846@1790390231,2026-09-26T02:37:11.284511+00:00,4934846,XRP,5m,2026-09-26T02:35:00+00:00,-0.001338,131.3,,0.4376,DOWN,0.87,,1,2026-09-26T02:40:00+00:00,168.7,-0.00293,-0.000828,,DOWN,CONTINUED,2,0.1.0
4934843@1790390366,2026-09-26T02:39:26.285664+00:00,4934843,SOL,5m,2026-09-26T02:35:00+00:00,-0.002381,266.3,1.2602,0.8876,DOWN,,0.00069397,1,2026-09-26T02:40:00+00:00,33.7,-0.002381,-0.001314,,DOWN,CONTINUED,2,0.1.0
4941975@1790396529,2026-09-26T04:22:09.051697+00:00,4941975,SOL,5m,2026-09-26T04:20:00+00:00,-0.000703,129.1,,0.4302,DOWN,0.78,,1,2026-09-26T04:25:00+00:00,170.9,-0.00302,-0.000703,,DOWN,CONTINUED,2,0.1.0
4941977@1790396529,2026-09-26T04:22:09.051697+00:00,4941977,XRP,5m,2026-09-26T04:20:00+00:00,-0.001025,129.1,,0.4302,DOWN,0.81,,1,2026-09-26T04:25:00+00:00,170.9,-0.003779,-0.001025,,DOWN,CONTINUED,2,0.1.0
4941974@1790396559,2026-09-26T04:22:39.051983+00:00,4941974,ETH,5m,2026-09-26T04:20:00+00:00,-0.000688,159.1,,0.5302,DOWN,0.97,,1,2026-09-26T04:25:00+00:00,140.9,-0.001539,-0.000688,,DOWN,CONTINUED,2,0.1.0
4941895@1790396484,2026-09-26T04:21:24.051262+00:00,4941895,SOL,15m,2026-09-26T04:15:00+00:00,0.000911,384.1,,0.4267,UP,0.79,,1,2026-09-26T04:30:00+00:00,515.9,0.000911,-0.002899,60.000579,DOWN,REVERSED,2,0.1.0
4941890@1790396529,2026-09-26T04:22:09.051697+00:00,4941890,XRP,15m,2026-09-26T04:15:00+00:00,-0.000545,429.1,,0.4767,DOWN,0.58,,1,2026-09-26T04:30:00+00:00,470.9,-0.004839,-0.000545,,DOWN,CONTINUED,2,0.1.0
4941891@1790396604,2026-09-26T04:23:24.052454+00:00,4941891,ETH,15m,2026-09-26T04:15:00+00:00,-0.000509,504.1,0.2754,0.5601,DOWN,0.77,9.755e-05,1,2026-09-26T04:30:00+00:00,395.9,-0.001316,-0.000509,,DOWN,CONTINUED,2,0.1.0
4942389@1790396829,2026-09-26T04:27:09.054450+00:00,4942389,XRP,5m,2026-09-26T04:25:00+00:00,-0.000707,129.1,,0.4302,DOWN,0.77,,1,2026-09-26T04:30:00+00:00,170.9,-0.001736,-0.000643,,DOWN,CONTINUED,2,0.1.0
4942392@1790396994,2026-09-26T04:29:54.055916+00:00,4942392,SOL,5m,2026-09-26T04:25:00+00:00,-0.000664,294.1,0.6252,0.9802,DOWN,,0.00014635,1,2026-09-26T04:30:00+00:00,5.9,-0.000664,-0.000664,,DOWN,CONTINUED,2,0.1.0
4941892@1790396649,2026-09-26T04:24:09.052856+00:00,4941892,BTC,15m,2026-09-26T04:15:00+00:00,-0.000658,549.1,0.2157,0.6101,DOWN,0.86,9.192e-05,1,2026-09-26T04:30:00+00:00,350.9,-0.001342,-0.000658,,DOWN,CONTINUED,2,0.1.0
4942409@1790397129,2026-09-26T04:32:09.057080+00:00,4942409,XRP,5m,2026-09-26T04:30:00+00:00,0.001062,129.1,,0.4302,UP,0.79,,1,2026-09-26T04:35:00+00:00,170.9,0.002157,0.000805,,UP,CONTINUED,2,0.1.0
4942399@1790397219,2026-09-26T04:33:39.057827+00:00,4942399,SOL,5m,2026-09-26T04:30:00+00:00,0.00054,219.1,3.0005,0.7302,UP,0.79,0.00012144,1,2026-09-26T04:35:00+00:00,80.9,0.000955,4.2e-05,,UP,CONTINUED,2,0.1.0
4942411@1790397249,2026-09-26T04:34:09.058066+00:00,4942411,ETH,5m,2026-09-26T04:30:00+00:00,0.000536,249.1,0.619,0.8302,UP,,6.446e-05,1,2026-09-26T04:35:00+00:00,50.9,0.000536,0.00013,,UP,CONTINUED,2,0.1.0
4942451@1790397429,2026-09-26T04:37:09.059552+00:00,4942451,SOL,5m,2026-09-26T04:35:00+00:00,0.000872,129.1,,0.4302,UP,0.75,,1,2026-09-26T04:40:00+00:00,170.9,0.000872,-0.000208,45.000386,UP,CONTINUED,2,0.1.0
4942456@1790397579,2026-09-26T04:39:39.060759+00:00,4942456,XRP,5m,2026-09-26T04:35:00+00:00,0.000547,279.1,7.0027,0.9302,UP,0.01,0.00028543,1,2026-09-26T04:40:00+00:00,20.9,0.000547,0.000547,,UP,CONTINUED,2,0.1.0
4942455@1790397594,2026-09-26T04:39:54.060849+00:00,4942455,ETH,5m,2026-09-26T04:35:00+00:00,0.000506,294.1,1.3514,0.9802,UP,,0.00011748,1,2026-09-26T04:40:00+00:00,5.9,0.000506,0.000506,,UP,CONTINUED,2,0.1.0
4945423@1790410969,2026-09-26T08:22:49.830780+00:00,4945423,SOL,15m,2026-09-26T08:15:00+00:00,-0.001037,469.8,,0.522,DOWN,0.93,,1,2026-09-26T08:30:00+00:00,430.2,-0.001701,0.000456,315.002653,UP,REVERSED,2,0.1.0
4945430@1790410969,2026-09-26T08:22:49.830780+00:00,4945430,XRP,15m,2026-09-26T08:15:00+00:00,-0.000904,469.8,,0.522,DOWN,0.85,,1,2026-09-26T08:30:00+00:00,430.2,-0.002711,0.000258,390.00333,UP,REVERSED,2,0.1.0
4945426@1790411044,2026-09-26T08:24:04.831452+00:00,4945426,ETH,15m,2026-09-26T08:15:00+00:00,-0.000573,544.8,1.0333,0.6054,DOWN,0.83,5.627e-05,1,2026-09-26T08:30:00+00:00,355.2,-0.000826,0.000197,210.001722,UP,REVERSED,2,0.1.0
4945497@1790411224,2026-09-26T08:27:04.832966+00:00,4945497,SOL,5m,2026-09-26T08:25:00+00:00,0.000748,124.8,,0.4161,UP,0.84,,1,2026-09-26T08:30:00+00:00,175.2,0.001662,0.000665,,UP,CONTINUED,2,0.1.0
4945500@1790411224,2026-09-26T08:27:04.832966+00:00,4945500,XRP,5m,2026-09-26T08:25:00+00:00,0.000711,124.8,,0.4161,UP,0.51,,1,2026-09-26T08:30:00+00:00,175.2,0.00181,0.000711,,UP,CONTINUED,2,0.1.0
4945499@1790411254,2026-09-26T08:27:34.833174+00:00,4945499,ETH,5m,2026-09-26T08:25:00+00:00,0.000619,154.8,,0.5161,UP,0.98,,1,2026-09-26T08:30:00+00:00,145.2,0.000761,0.000538,,UP,CONTINUED,2,0.1.0
4945427@1790410969,2026-09-26T08:22:49.830780+00:00,4945427,BTC,15m,2026-09-26T08:15:00+00:00,-0.000505,469.8,,0.522,DOWN,0.75,,1,2026-09-26T08:30:00+00:00,430.2,-0.000695,0.000294,270.002275,UP,REVERSED,2,0.1.0
4945507@1790411524,2026-09-26T08:32:04.835551+00:00,4945507,ETH,5m,2026-09-26T08:30:00+00:00,0.000823,124.8,,0.4161,UP,,,1,2026-09-26T08:35:00+00:00,175.2,0.002024,0.000823,,UP,CONTINUED,2,0.1.0
4945509@1790411524,2026-09-26T08:32:04.835551+00:00,4945509,SOL,5m,2026-09-26T08:30:00+00:00,0.001451,124.8,,0.4161,UP,0.99,,1,2026-09-26T08:35:00+00:00,175.2,0.002695,0.001451,,UP,CONTINUED,2,0.1.0
4945510@1790411524,2026-09-26T08:32:04.835551+00:00,4945510,XRP,5m,2026-09-26T08:30:00+00:00,0.001355,124.8,,0.4161,UP,0.98,,1,2026-09-26T08:35:00+00:00,175.2,0.002968,0.001355,,UP,CONTINUED,2,0.1.0
4945562@1790411824,2026-09-26T08:37:04.838010+00:00,4945562,SOL,5m,2026-09-26T08:35:00+00:00,0.001985,124.8,,0.4161,UP,0.97,,1,2026-09-26T08:40:00+00:00,175.2,0.002481,0.001571,,UP,CONTINUED,2,0.1.0
4945568@1790411839,2026-09-26T08:37:19.838143+00:00,4945568,XRP,5m,2026-09-26T08:35:00+00:00,0.000868,139.8,,0.4661,UP,0.93,,1,2026-09-26T08:40:00+00:00,160.2,0.000868,0.000225,,DOWN,REVERSED,2,0.1.0
4945514@1790411764,2026-09-26T08:36:04.837520+00:00,4945514,SOL,15m,2026-09-26T08:30:00+00:00,0.003026,364.8,,0.4054,UP,0.95,,1,2026-09-26T08:45:00+00:00,535.2,0.005182,0.002861,,UP,CONTINUED,2,0.1.0
4945521@1790411764,2026-09-26T08:36:04.837520+00:00,4945521,ETH,15m,2026-09-26T08:30:00+00:00,0.00234,364.8,,0.4054,UP,,,1,2026-09-26T08:45:00+00:00,535.2,0.002622,0.000994,,UP,CONTINUED,2,0.1.0
4945522@1790411764,2026-09-26T08:36:04.837520+00:00,4945522,XRP,15m,2026-09-26T08:30:00+00:00,0.003161,364.8,,0.4054,UP,0.98,,1,2026-09-26T08:45:00+00:00,535.2,0.003935,0.002065,,UP,CONTINUED,2,0.1.0
4945719@1790412124,2026-09-26T08:42:04.840591+00:00,4945719,SOL,5m,2026-09-26T08:40:00+00:00,-0.000578,124.8,,0.4161,DOWN,0.96,,1,2026-09-26T08:45:00+00:00,175.2,-0.000661,0.0,,DOWN,CONTINUED,2,0.1.0
4945720@1790412124,2026-09-26T08:42:04.840591+00:00,4945720,XRP,5m,2026-09-26T08:40:00+00:00,-0.000643,124.8,,0.4161,DOWN,0.92,,1,2026-09-26T08:45:00+00:00,175.2,-0.000643,0.000386,150.001313,UP,REVERSED,2,0.1.0
