move_id,detected_at,market_id,asset,window,move_start,initial_move,duration_so_far_sec,acceleration_so_far,elapsed_at_detect,direction,entry_ask_at_detect,volatility_at_detect,outcome_ready,move_end,move_duration_sec,max_continuation,max_reversal,time_to_reversal_sec,final_direction,resolution,schema_version,collector_version
4428840@1789093355,2026-09-11T02:22:35.262739+00:00,4428840,SOL,5m,2026-09-11T02:20:00+00:00,0.000857,155.3,,0.5175,UP,0.85,,1,2026-09-11T02:25:00+00:00,144.7,0.000857,-0.000857,90.000726,DOWN,REVERSED,2,0.1.0
4428836@1789093430,2026-09-11T02:23:50.263317+00:00,4428836,XRP,5m,2026-09-11T02:20:00+00:00,-0.000559,230.3,1.0,0.7675,DOWN,0.99,0.00025945,1,2026-09-11T02:25:00+00:00,69.7,-0.001825,-0.000559,,DOWN,CONTINUED,2,0.1.0
4428839@1789093475,2026-09-11T02:24:35.263721+00:00,4428839,ETH,5m,2026-09-11T02:20:00+00:00,-0.000545,275.3,0.7443,0.9175,DOWN,,0.00015149,1,2026-09-11T02:25:00+00:00,24.7,-0.000684,-0.000545,,DOWN,CONTINUED,2,0.1.0
4428822@1789093310,2026-09-11T02:21:50.262359+00:00,4428822,XRP,15m,2026-09-11T02:15:00+00:00,-0.002083,410.3,,0.4558,DOWN,0.94,,1,2026-09-11T02:30:00+00:00,489.7,-0.004835,-0.001488,,DOWN,CONTINUED,2,0.1.0
4428825@1789093310,2026-09-11T02:21:50.262359+00:00,4428825,ETH,15m,2026-09-11T02:15:00+00:00,-0.001409,410.3,,0.4558,DOWN,0.94,,1,2026-09-11T02:30:00+00:00,489.7,-0.003007,-0.000956,,DOWN,CONTINUED,2,0.1.0
4428832@1789093310,2026-09-11T02:21:50.262359+00:00,4428832,SOL,15m,2026-09-11T02:15:00+00:00,-0.001157,410.3,,0.4558,DOWN,0.89,,1,2026-09-11T02:30:00+00:00,489.7,-0.003472,-0.000554,,DOWN,CONTINUED,2,0.1.0
4428844@1789093625,2026-09-11T02:27:05.264852+00:00,4428844,XRP,5m,2026-09-11T02:25:00+00:00,-0.00056,125.3,,0.4175,DOWN,0.92,,1,2026-09-11T02:30:00+00:00,174.7,-0.001008,0.00056,75.000608,DOWN,CONTINUED,2,0.1.0
4428845@1789093625,2026-09-11T02:27:05.264852+00:00,4428845,ETH,5m,2026-09-11T02:25:00+00:00,-0.000597,125.3,,0.4175,DOWN,0.97,,1,2026-09-11T02:30:00+00:00,174.7,-0.000785,0.000192,90.000737,DOWN,CONTINUED,2,0.1.0
4428847@1789093640,2026-09-11T02:27:20.264971+00:00,4428847,SOL,5m,2026-09-11T02:25:00+00:00,-0.000656,140.3,,0.4675,DOWN,0.95,,1,2026-09-11T02:30:00+00:00,159.7,-0.000656,0.001463,30.000236,UP,REVERSED,2,0.1.0
4428818@1789093310,2026-09-11T02:21:50.262359+00:00,4428818,BTC,15m,2026-09-11T02:15:00+00:00,-0.000947,410.3,,0.4558,DOWN,0.72,,1,2026-09-11T02:30:00+00:00,489.7,-0.002427,-0.000628,,DOWN,CONTINUED,2,0.1.0
4428879@1789093925,2026-09-11T02:32:05.267336+00:00,4428879,XRP,5m,2026-09-11T02:30:00+00:00,-0.000672,125.3,,0.4176,DOWN,0.77,,1,2026-09-11T02:35:00+00:00,174.7,-0.000971,-0.000224,,DOWN,CONTINUED,2,0.1.0
4428888@1789093925,2026-09-11T02:32:05.267336+00:00,4428888,SOL,5m,2026-09-11T02:30:00+00:00,-0.001008,125.3,,0.4176,DOWN,0.87,,1,2026-09-11T02:35:00+00:00,174.7,-0.001512,-0.000706,,DOWN,CONTINUED,2,0.1.0
4428881@1789094045,2026-09-11T02:34:05.268272+00:00,4428881,ETH,5m,2026-09-11T02:30:00+00:00,-0.000605,245.3,0.7501,0.8176,DOWN,,0.00015404,1,2026-09-11T02:35:00+00:00,54.7,-0.000715,-0.000409,,DOWN,CONTINUED,2,0.1.0
4428936@1789094225,2026-09-11T02:37:05.269652+00:00,4428936,SOL,5m,2026-09-11T02:35:00+00:00,0.001463,125.3,,0.4176,UP,0.96,,1,2026-09-11T02:40:00+00:00,174.7,0.002876,0.001463,,UP,CONTINUED,2,0.1.0
4428937@1789094225,2026-09-11T02:37:05.269652+00:00,4428937,XRP,5m,2026-09-11T02:35:00+00:00,0.001158,125.3,,0.4176,UP,0.93,,1,2026-09-11T02:40:00+00:00,174.7,0.003249,0.001158,,UP,CONTINUED,2,0.1.0
4428938@1789094225,2026-09-11T02:37:05.269652+00:00,4428938,ETH,5m,2026-09-11T02:35:00+00:00,0.000779,125.3,,0.4176,UP,0.93,,1,2026-09-11T02:40:00+00:00,174.7,0.001613,0.000779,,UP,CONTINUED,2,0.1.0
4428883@1789094165,2026-09-11T02:36:05.269188+00:00,4428883,SOL,15m,2026-09-11T02:30:00+00:00,-0.000807,365.3,,0.4059,DOWN,0.7,,1,2026-09-11T02:45:00+00:00,534.7,-0.000807,0.001916,45.000348,UP,REVERSED,2,0.1.0
4428892@1789094210,2026-09-11T02:36:50.269536+00:00,4428892,XRP,15m,2026-09-11T02:30:00+00:00,0.000747,410.3,,0.4559,UP,0.69,,1,2026-09-11T02:45:00+00:00,489.7,0.002912,0.000747,,UP,CONTINUED,2,0.1.0
4428893@1789094240,2026-09-11T02:37:20.269788+00:00,4428893,ETH,15m,2026-09-11T02:30:00+00:00,0.00074,440.3,0.3483,0.4892,UP,0.76,0.00012508,1,2026-09-11T02:45:00+00:00,459.7,0.001169,0.000397,,UP,CONTINUED,2,0.1.0
4429058@1789094615,2026-09-11T02:43:35.272861+00:00,4429058,XRP,5m,2026-09-11T02:40:00+00:00,-0.001043,215.3,0.6431,0.7176,DOWN,,0.00030316,1,2026-09-11T02:45:00+00:00,84.7,-0.001341,-0.00067,,DOWN,CONTINUED,2,0.1.0
4429063@1789094615,2026-09-11T02:43:35.272861+00:00,4429063,SOL,5m,2026-09-11T02:40:00+00:00,-0.000806,215.3,0.9001,0.7176,DOWN,0.98,0.00040137,1,2026-09-11T02:45:00+00:00,84.7,-0.001108,-0.000806,,DOWN,CONTINUED,2,0.1.0
