move_id,detected_at,market_id,asset,window,move_start,initial_move,duration_so_far_sec,acceleration_so_far,elapsed_at_detect,direction,entry_ask_at_detect,volatility_at_detect,outcome_ready,move_end,move_duration_sec,max_continuation,max_reversal,time_to_reversal_sec,final_direction,resolution,schema_version,collector_version
4743655@1789957331,2026-09-21T02:22:11.275928+00:00,4743655,ETH,5m,2026-09-21T02:20:00+00:00,0.000697,131.3,,0.4376,UP,0.92,,1,2026-09-21T02:25:00+00:00,168.7,0.001474,0.000697,,UP,CONTINUED,2,0.1.0
4743661@1789957331,2026-09-21T02:22:11.275928+00:00,4743661,SOL,5m,2026-09-21T02:20:00+00:00,0.000851,131.3,,0.4376,UP,0.93,,1,2026-09-21T02:25:00+00:00,168.7,0.001656,0.000851,,UP,CONTINUED,2,0.1.0
4743660@1789957376,2026-09-21T02:22:56.276306+00:00,4743660,XRP,5m,2026-09-21T02:20:00+00:00,0.000989,176.3,,0.5876,UP,0.89,,1,2026-09-21T02:25:00+00:00,123.7,0.002261,0.000989,,UP,CONTINUED,2,0.1.0
4743656@1789957436,2026-09-21T02:23:56.276821+00:00,4743656,BTC,5m,2026-09-21T02:20:00+00:00,0.000522,236.3,0.5621,0.7876,UP,,7.481e-05,1,2026-09-21T02:25:00+00:00,63.7,0.000522,0.000109,,UP,CONTINUED,2,0.1.0
4743637@1789957301,2026-09-21T02:21:41.275662+00:00,4743637,SOL,15m,2026-09-21T02:15:00+00:00,0.002242,401.3,,0.4459,UP,0.84,,1,2026-09-21T02:30:00+00:00,498.7,0.003945,0.001435,,UP,CONTINUED,2,0.1.0
4743639@1789957301,2026-09-21T02:21:41.275662+00:00,4743639,ETH,15m,2026-09-21T02:15:00+00:00,0.002099,401.3,,0.4459,UP,0.84,,1,2026-09-21T02:30:00+00:00,498.7,0.003667,0.001689,,UP,CONTINUED,2,0.1.0
4743641@1789957301,2026-09-21T02:21:41.275662+00:00,4743641,XRP,15m,2026-09-21T02:15:00+00:00,0.000636,401.3,,0.4459,UP,0.51,,1,2026-09-21T02:30:00+00:00,498.7,0.004454,7.1e-05,,UP,CONTINUED,2,0.1.0
4743647@1789957301,2026-09-21T02:21:41.275662+00:00,4743647,BTC,15m,2026-09-21T02:15:00+00:00,0.00145,401.3,,0.4459,UP,0.81,,1,2026-09-21T02:30:00+00:00,498.7,0.002028,0.000918,,UP,CONTINUED,2,0.1.0
4743666@1789957631,2026-09-21T02:27:11.278364+00:00,4743666,SOL,5m,2026-09-21T02:25:00+00:00,0.00076,131.3,,0.4376,UP,0.7,,1,2026-09-21T02:30:00+00:00,168.7,0.00076,-0.001565,45.000368,DOWN,REVERSED,2,0.1.0
4743668@1789957631,2026-09-21T02:27:11.278364+00:00,4743668,ETH,5m,2026-09-21T02:25:00+00:00,0.001105,131.3,,0.4376,UP,0.84,,1,2026-09-21T02:30:00+00:00,168.7,0.001105,-0.000332,135.001114,DOWN,REVERSED,2,0.1.0
4743669@1789957631,2026-09-21T02:27:11.278364+00:00,4743669,XRP,5m,2026-09-21T02:25:00+00:00,0.00141,131.3,,0.4376,UP,0.89,,1,2026-09-21T02:30:00+00:00,168.7,0.00141,-0.002255,45.000368,DOWN,REVERSED,2,0.1.0
4743663@1789957766,2026-09-21T02:29:26.279478+00:00,4743663,BTC,5m,2026-09-21T02:25:00+00:00,-0.000555,266.3,0.232,0.8876,DOWN,,0.00019998,1,2026-09-21T02:30:00+00:00,33.7,-0.000607,-0.000555,,DOWN,CONTINUED,2,0.1.0
4743677@1789957931,2026-09-21T02:32:11.280981+00:00,4743677,SOL,5m,2026-09-21T02:30:00+00:00,-0.004657,131.3,,0.4376,DOWN,,,1,2026-09-21T02:35:00+00:00,168.7,-0.00618,-0.003851,,DOWN,CONTINUED,2,0.1.0
4743678@1789957931,2026-09-21T02:32:11.280981+00:00,4743678,BTC,5m,2026-09-21T02:30:00+00:00,-0.002106,131.3,,0.4376,DOWN,0.99,,1,2026-09-21T02:35:00+00:00,168.7,-0.002889,-0.001488,,DOWN,CONTINUED,2,0.1.0
