move_id,detected_at,market_id,asset,window,move_start,initial_move,duration_so_far_sec,acceleration_so_far,elapsed_at_detect,direction,entry_ask_at_detect,volatility_at_detect,outcome_ready,move_end,move_duration_sec,max_continuation,max_reversal,time_to_reversal_sec,final_direction,resolution,schema_version,collector_version
4272221@1788747748,2026-09-07T02:22:28.675111+00:00,4272221,XRP,5m,2026-09-07T02:20:00+00:00,-0.000533,148.7,,0.4956,DOWN,0.62,,1,2026-09-07T02:25:00+00:00,151.3,-0.001101,0.00032,120.000805,UP,REVERSED,2,0.1.0
4272217@1788747778,2026-09-07T02:22:58.675311+00:00,4272217,ETH,5m,2026-09-07T02:20:00+00:00,-0.000539,178.7,,0.5956,DOWN,0.47,,1,2026-09-07T02:25:00+00:00,121.3,-0.00077,0.000279,90.000605,UP,REVERSED,2,0.1.0
4272224@1788747853,2026-09-07T02:24:13.675804+00:00,4272224,BTC,5m,2026-09-07T02:20:00+00:00,-0.000508,253.7,0.0539,0.8456,DOWN,0.64,9.136e-05,1,2026-09-07T02:25:00+00:00,46.3,-0.000508,0.000167,30.000316,UP,REVERSED,2,0.1.0
4272223@1788747868,2026-09-07T02:24:28.675916+00:00,4272223,SOL,5m,2026-09-07T02:20:00+00:00,0.001137,268.7,1.2002,0.8956,UP,,0.00046519,1,2026-09-07T02:25:00+00:00,31.3,0.001232,0.000948,,UP,CONTINUED,2,0.1.0
4272198@1788747718,2026-09-07T02:21:58.674892+00:00,4272198,ETH,15m,2026-09-07T02:15:00+00:00,0.001771,418.7,,0.4652,UP,0.95,,1,2026-09-07T02:30:00+00:00,481.3,0.004095,0.000972,,UP,CONTINUED,2,0.1.0
4272200@1788747718,2026-09-07T02:21:58.674892+00:00,4272200,SOL,15m,2026-09-07T02:15:00+00:00,0.003279,418.7,,0.4652,UP,0.96,,1,2026-09-07T02:30:00+00:00,481.3,0.006986,0.002709,,UP,CONTINUED,2,0.1.0
4272205@1788747718,2026-09-07T02:21:58.674892+00:00,4272205,XRP,15m,2026-09-07T02:15:00+00:00,0.002386,418.7,,0.4652,UP,0.95,,1,2026-09-07T02:30:00+00:00,481.3,0.004451,0.001389,,UP,CONTINUED,2,0.1.0
4272210@1788747718,2026-09-07T02:21:58.674892+00:00,4272210,BTC,15m,2026-09-07T02:15:00+00:00,0.001409,418.7,,0.4652,UP,0.95,,1,2026-09-07T02:30:00+00:00,481.3,0.002508,0.001005,,UP,CONTINUED,2,0.1.0
4272229@1788748033,2026-09-07T02:27:13.677201+00:00,4272229,SOL,5m,2026-09-07T02:25:00+00:00,0.000663,133.7,,0.4456,UP,0.9,,1,2026-09-07T02:30:00+00:00,166.3,0.002745,0.000663,,UP,CONTINUED,2,0.1.0
4272234@1788748048,2026-09-07T02:27:28.677313+00:00,4272234,ETH,5m,2026-09-07T02:25:00+00:00,0.000642,148.7,,0.4956,UP,0.98,,1,2026-09-07T02:30:00+00:00,151.3,0.002043,0.000631,,UP,CONTINUED,2,0.1.0
4272231@1788748108,2026-09-07T02:28:28.677672+00:00,4272231,XRP,5m,2026-09-07T02:25:00+00:00,0.000852,208.7,1.1001,0.6956,UP,0.99,0.00033006,1,2026-09-07T02:30:00+00:00,91.3,0.001776,0.000284,,UP,CONTINUED,2,0.1.0
4272235@1788748108,2026-09-07T02:28:28.677672+00:00,4272235,BTC,5m,2026-09-07T02:25:00+00:00,0.000569,208.7,0.4769,0.6956,UP,,0.00011662,1,2026-09-07T02:30:00+00:00,91.3,0.000881,0.000569,,UP,CONTINUED,2,0.1.0
4272245@1788748363,2026-09-07T02:32:43.679507+00:00,4272245,ETH,5m,2026-09-07T02:30:00+00:00,-0.000629,163.7,,0.5456,DOWN,0.57,,1,2026-09-07T02:35:00+00:00,136.3,-0.000629,-0.000151,,UP,REVERSED,2,0.1.0
4272251@1788748363,2026-09-07T02:32:43.679507+00:00,4272251,SOL,5m,2026-09-07T02:30:00+00:00,-0.000709,163.7,,0.5456,DOWN,0.86,,1,2026-09-07T02:35:00+00:00,136.3,-0.001181,-0.000236,,DOWN,CONTINUED,2,0.1.0
4272318@1788748633,2026-09-07T02:37:13.681381+00:00,4272318,ETH,5m,2026-09-07T02:35:00+00:00,0.002754,133.7,,0.4456,UP,,,1,2026-09-07T02:40:00+00:00,166.3,0.008342,0.002679,,UP,CONTINUED,2,0.1.0
4272319@1788748633,2026-09-07T02:37:13.681381+00:00,4272319,BTC,5m,2026-09-07T02:35:00+00:00,0.001149,133.7,,0.4456,UP,0.99,,1,2026-09-07T02:40:00+00:00,166.3,0.004199,0.000814,,UP,CONTINUED,2,0.1.0
4272322@1788748633,2026-09-07T02:37:13.681381+00:00,4272322,SOL,5m,2026-09-07T02:35:00+00:00,0.003637,133.7,,0.4456,UP,,,1,2026-09-07T02:40:00+00:00,166.3,0.009873,0.003165,,UP,CONTINUED,2,0.1.0
4272323@1788748633,2026-09-07T02:37:13.681381+00:00,4272323,XRP,5m,2026-09-07T02:35:00+00:00,0.003367,133.7,,0.4456,UP,,,1,2026-09-07T02:40:00+00:00,166.3,0.013929,0.002871,,UP,CONTINUED,2,0.1.0
