move_id,detected_at,market_id,asset,window,move_start,initial_move,duration_so_far_sec,acceleration_so_far,elapsed_at_detect,direction,entry_ask_at_detect,volatility_at_detect,outcome_ready,move_end,move_duration_sec,max_continuation,max_reversal,time_to_reversal_sec,final_direction,resolution,schema_version,collector_version
4513876@1789352545,2026-09-14T02:22:25.996518+00:00,4513876,ETH,5m,2026-09-14T02:20:00+00:00,0.001646,146.0,,0.4867,UP,0.96,,1,2026-09-14T02:25:00+00:00,154.0,0.00167,0.000946,,UP,CONTINUED,2,0.1.0
4513879@1789352545,2026-09-14T02:22:25.996518+00:00,4513879,SOL,5m,2026-09-14T02:20:00+00:00,0.001294,146.0,,0.4867,UP,0.93,,1,2026-09-14T02:25:00+00:00,154.0,0.002588,0.000896,,UP,CONTINUED,2,0.1.0
4513880@1789352545,2026-09-14T02:22:25.996518+00:00,4513880,XRP,5m,2026-09-14T02:20:00+00:00,0.0014,146.0,,0.4867,UP,0.87,,1,2026-09-14T02:25:00+00:00,154.0,0.004053,0.000811,,UP,CONTINUED,2,0.1.0
4513822@1789352545,2026-09-14T02:22:25.996518+00:00,4513822,SOL,15m,2026-09-14T02:15:00+00:00,0.000796,446.0,,0.4956,UP,0.72,,1,2026-09-14T02:30:00+00:00,454.0,0.004277,0.000398,,UP,CONTINUED,2,0.1.0
4513824@1789352545,2026-09-14T02:22:25.996518+00:00,4513824,XRP,15m,2026-09-14T02:15:00+00:00,0.000626,446.0,,0.4956,UP,0.62,,1,2026-09-14T02:30:00+00:00,454.0,0.006001,3.7e-05,,UP,CONTINUED,2,0.1.0
4513835@1789352545,2026-09-14T02:22:25.996518+00:00,4513835,ETH,15m,2026-09-14T02:15:00+00:00,0.000832,446.0,,0.4956,UP,0.65,,1,2026-09-14T02:30:00+00:00,454.0,0.00329,0.000132,,UP,CONTINUED,2,0.1.0
4513884@1789352830,2026-09-14T02:27:10.998964+00:00,4513884,SOL,5m,2026-09-14T02:25:00+00:00,0.001687,131.0,,0.4367,UP,0.96,,1,2026-09-14T02:30:00+00:00,169.0,0.001687,-9.9e-05,105.000875,UP,CONTINUED,2,0.1.0
4513886@1789352830,2026-09-14T02:27:10.998964+00:00,4513886,XRP,5m,2026-09-14T02:25:00+00:00,0.002495,131.0,,0.4367,UP,0.94,,1,2026-09-14T02:30:00+00:00,169.0,0.002495,-0.000587,90.000754,UP,CONTINUED,2,0.1.0
4513889@1789352830,2026-09-14T02:27:10.998964+00:00,4513889,ETH,5m,2026-09-14T02:25:00+00:00,0.001473,131.0,,0.4367,UP,0.92,,1,2026-09-14T02:30:00+00:00,169.0,0.001473,-0.000758,75.000621,UP,CONTINUED,2,0.1.0
4513832@1789352605,2026-09-14T02:23:25.997010+00:00,4513832,BTC,15m,2026-09-14T02:15:00+00:00,0.000526,506.0,,0.5622,UP,0.65,0.00015341,1,2026-09-14T02:30:00+00:00,394.0,0.00423,0.000526,,UP,CONTINUED,2,0.1.0
4513906@1789353131,2026-09-14T02:32:11.001523+00:00,4513906,SOL,5m,2026-09-14T02:30:00+00:00,0.000744,131.0,,0.4367,UP,0.87,,1,2026-09-14T02:35:00+00:00,169.0,0.000744,-0.000149,60.000516,DOWN,REVERSED,2,0.1.0
4513915@1789353131,2026-09-14T02:32:11.001523+00:00,4513915,XRP,5m,2026-09-14T02:30:00+00:00,0.001174,131.0,,0.4367,UP,0.85,,1,2026-09-14T02:35:00+00:00,169.0,0.001174,0.0,,DOWN,REVERSED,2,0.1.0
4513907@1789353206,2026-09-14T02:33:26.002170+00:00,4513907,ETH,5m,2026-09-14T02:30:00+00:00,-0.000521,206.0,0.2912,0.6867,DOWN,0.4,0.00033243,1,2026-09-14T02:35:00+00:00,94.0,-0.000672,-0.000194,,DOWN,CONTINUED,2,0.1.0
